2019-02-26 14:16:45.354 [main] ERROR o.s.boot.logging.LoggingApplicationListener - Cannot set level: debug  for 'org.springframework.web'
2019-02-26 14:16:47.565 [localhost-startStop-1] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2072 ms
2019-02-26 14:16:49.040 [localhost-startStop-1] INFO  o.s.cache.ehcache.EhCacheManagerFactoryBean - Initializing EhCache CacheManager
2019-02-26 14:16:50.074 [localhost-startStop-1] WARN  com.gd.security.MyFilterSecurityInterceptor - Could not validate configuration attributes as the SecurityMetadataSource did not return any attributes from getAllConfigAttributes()
2019-02-26 14:16:50.133 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
2019-02-26 14:16:50.133 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2019-02-26 14:16:50.133 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2019-02-26 14:16:50.133 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
2019-02-26 14:16:50.134 [localhost-startStop-1] INFO  o.s.b.w.s.DelegatingFilterProxyRegistrationBean - Mapping filter: 'springSecurityFilterChain' to: [/*]
2019-02-26 14:16:50.134 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'jwtAuthenticationTokenFilter' to: [/*]
2019-02-26 14:16:50.134 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'myFilterSecurityInterceptor' to: [/*]
2019-02-26 14:16:50.134 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'authenticationTokenFilterBean' to: [/*]
2019-02-26 14:16:50.135 [localhost-startStop-1] INFO  o.s.boot.web.servlet.ServletRegistrationBean - Mapping servlet: 'dispatcherServlet' to [/]
2019-02-26 14:16:51.290 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/hello/hello]}" onto public java.lang.String com.gd.api.HelloController.hello()
2019-02-26 14:16:51.292 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/refresh],methods=[GET]}" onto public org.springframework.http.ResponseEntity<?> com.gd.auth.AuthController.refreshAndGetAuthenticationToken(javax.servlet.http.HttpServletRequest) throws org.springframework.security.core.AuthenticationException,java.text.ParseException
2019-02-26 14:16:51.292 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/auth],methods=[POST]}" onto public org.springframework.http.ResponseEntity<?> com.gd.auth.AuthController.createAuthenticationToken(com.gd.jwt.JwtAuthenticationRequest) throws org.springframework.security.core.AuthenticationException
2019-02-26 14:16:51.295 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/account],methods=[POST]}" onto public java.lang.String com.gd.controller.account.AccountController.add(java.util.Map<java.lang.String, java.lang.Object>)
2019-02-26 14:16:51.295 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/account/{id}],methods=[DELETE]}" onto public java.lang.String com.gd.controller.account.AccountController.delete(java.lang.String)
2019-02-26 14:16:51.295 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/account/all],methods=[GET]}" onto public java.lang.String com.gd.controller.account.AccountController.getAllAccounts(java.security.Principal,javax.servlet.http.HttpServletRequest)
2019-02-26 14:16:51.296 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/account/queryAccount],methods=[POST]}" onto public java.lang.String com.gd.controller.account.AccountController.queryForAccount(java.util.Map<java.lang.String, java.lang.String>)
2019-02-26 14:16:51.296 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/account/updateAccount],methods=[POST]}" onto public void com.gd.controller.account.AccountController.updateAccount(java.util.Map<java.lang.String, java.lang.String>)
2019-02-26 14:16:51.296 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/account],methods=[GET]}" onto public java.lang.String com.gd.controller.account.AccountController.queryForAccountList()
2019-02-26 14:16:51.297 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/account/updatePassword],methods=[POST]}" onto public java.lang.String com.gd.controller.account.AccountController.updateAccountPassword(java.util.Map<java.lang.String, java.lang.String>)
2019-02-26 14:16:51.297 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/account/updateRoleForAccount],methods=[PUT]}" onto public java.lang.String com.gd.controller.account.AccountController.updateRoleForAccount(java.util.Map<java.lang.String, java.lang.String>)
2019-02-26 14:16:51.298 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/accountUser/{id}/user],methods=[GET]}" onto public java.lang.String com.gd.controller.account_user.AccountUserController.queryAccountUser(java.lang.String)
2019-02-26 14:16:51.298 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/accountUser/{id}/accounts],methods=[GET]}" onto public java.lang.String com.gd.controller.account_user.AccountUserController.queryUserAccountList(java.lang.String)
2019-02-26 14:16:51.298 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app],methods=[POST]}" onto public java.lang.String com.gd.controller.app.AppController.add(com.gd.domain.app.App)
2019-02-26 14:16:51.298 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app/{id}],methods=[DELETE]}" onto public java.lang.String com.gd.controller.app.AppController.delete(java.lang.String)
2019-02-26 14:16:51.299 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/app],methods=[GET]}" onto public java.lang.String com.gd.controller.app.AppController.queryForList()
2019-02-26 14:16:51.300 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/authority],methods=[POST]}" onto public java.lang.String com.gd.controller.authority.AuthorityController.add(com.gd.domain.authority.Authority)
2019-02-26 14:16:51.300 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/authority/update],methods=[POST]}" onto public void com.gd.controller.authority.AuthorityController.update(com.gd.domain.authority.Authority)
2019-02-26 14:16:51.300 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/authority/{id}],methods=[DELETE]}" onto public java.lang.String com.gd.controller.authority.AuthorityController.delete(java.lang.String)
2019-02-26 14:16:51.300 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/authority],methods=[GET]}" onto public java.lang.String com.gd.controller.authority.AuthorityController.queryForList()
2019-02-26 14:16:51.300 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/authority/queryAll],methods=[GET]}" onto public java.lang.String com.gd.controller.authority.AuthorityController.queryforAll()
2019-02-26 14:16:51.301 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/common/ClcikNext],methods=[POST]}" onto public java.lang.String com.gd.controller.common.CommonController.next(java.lang.String)
2019-02-26 14:16:51.301 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/common/delete/{id}],methods=[GET]}" onto public java.util.List<java.lang.String> com.gd.controller.common.CommonController.deleteUserTemp(java.lang.String)
2019-02-26 14:16:51.302 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/camera/delete],methods=[POST]}" onto public java.lang.String com.gd.controller.config.CameraController.deleteCamera(java.util.Map<java.lang.String, java.lang.String>)
2019-02-26 14:16:51.302 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/camera],methods=[GET]}" onto public java.lang.String com.gd.controller.config.CameraController.getCamera()
2019-02-26 14:16:51.302 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/camera/judgeDelete],methods=[POST]}" onto public java.lang.String com.gd.controller.config.CameraController.judgeDelete(java.util.Map<java.lang.String, java.lang.String>)
2019-02-26 14:16:51.303 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/camera/delete1],methods=[POST]}" onto public java.lang.String com.gd.controller.config.CameraController.delete1Camera(java.util.Map<java.lang.String, java.lang.String>)
2019-02-26 14:16:51.303 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/camera/update],methods=[POST]}" onto public java.lang.String com.gd.controller.config.CameraController.updateCamera(java.util.Map<java.lang.String, java.lang.String>)
2019-02-26 14:16:51.303 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/camera/addtbl],methods=[POST]}" onto public java.lang.String com.gd.controller.config.CameraController.addTblCamera(java.util.Map<java.lang.String, java.lang.Object>)
2019-02-26 14:16:51.303 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/camera/tblCamera],methods=[GET]}" onto public java.lang.String com.gd.controller.config.CameraController.getTblCamera()
2019-02-26 14:16:51.303 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/camera/add],methods=[POST]}" onto public java.lang.String com.gd.controller.config.CameraController.addCamera(java.util.Map<java.lang.String, java.lang.String>)
2019-02-26 14:16:51.305 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/config/clean],methods=[POST]}" onto public java.lang.String com.gd.controller.config.ConfigController.clean(java.lang.String)
2019-02-26 14:16:51.305 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/config/getText],methods=[GET]}" onto public java.lang.String com.gd.controller.config.ConfigController.getText()
2019-02-26 14:16:51.305 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/config],methods=[GET]}" onto public java.lang.String com.gd.controller.config.ConfigController.getConfig()
2019-02-26 14:16:51.305 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/config/import],methods=[POST]}" onto public java.lang.String com.gd.controller.config.ConfigController.codeUpload(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2019-02-26 14:16:51.306 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/config/downloadFile]}" onto public void com.gd.controller.config.ConfigController.downloadMcode(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws java.io.UnsupportedEncodingException
2019-02-26 14:16:51.306 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/config/cleanNow],methods=[GET]}" onto public java.lang.String com.gd.controller.config.ConfigController.getclean()
2019-02-26 14:16:51.306 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/config/addText],methods=[POST]}" onto public java.lang.String com.gd.controller.config.ConfigController.addText(java.lang.String)
2019-02-26 14:16:51.306 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/config],methods=[POST]}" onto public java.lang.String com.gd.controller.config.ConfigController.addConfig(java.util.Map<java.lang.String, java.lang.Object>)
2019-02-26 14:16:51.306 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/config/addCamera1],methods=[POST]}" onto public java.lang.String com.gd.controller.config.ConfigController.addCamera1(int)
2019-02-26 14:16:51.306 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/config/getCSText],methods=[GET]}" onto public java.lang.String com.gd.controller.config.ConfigController.getCSText()
2019-02-26 14:16:51.306 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/config/getCameraNow],methods=[GET]}" onto public java.lang.String com.gd.controller.config.ConfigController.getCameraNow()
2019-02-26 14:16:51.306 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/config/getCSTextNow],methods=[GET]}" onto public java.lang.String com.gd.controller.config.ConfigController.getCSTextNow()
2019-02-26 14:16:51.306 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/config/getTextNow],methods=[GET]}" onto public java.lang.String com.gd.controller.config.ConfigController.getTextNow()
2019-02-26 14:16:51.307 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/config/CollectNewResult],methods=[GET]}" onto public java.lang.String com.gd.controller.config.ConfigController.CollectNewResult()
2019-02-26 14:16:51.307 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/config/downloadData],methods=[POST]}" onto public void com.gd.controller.config.ConfigController.downloadData(java.util.Map<java.lang.String, java.lang.String>,javax.servlet.http.HttpServletResponse)
2019-02-26 14:16:51.307 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/config/addConfigText],methods=[POST]}" onto public java.lang.String com.gd.controller.config.ConfigController.addConfigText(int)
2019-02-26 14:16:51.307 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/config/addCSText],methods=[POST]}" onto public java.lang.String com.gd.controller.config.ConfigController.addCSText(int)
2019-02-26 14:16:51.307 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/config/checkName1],methods=[POST]}" onto public java.lang.String com.gd.controller.config.ConfigController.checkName1(java.lang.String)
2019-02-26 14:16:51.307 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/config/exportCameraLocation],methods=[GET]}" onto public void com.gd.controller.config.ConfigController.exportCameraLocation(javax.servlet.http.HttpServletResponse)
2019-02-26 14:16:51.307 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/config/addCameraLocation],methods=[POST]}" onto public java.lang.String com.gd.controller.config.ConfigController.addCameraLocation(java.lang.String)
2019-02-26 14:16:51.308 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/groups],methods=[POST]}" onto public void com.gd.controller.group.GroupController.add(java.util.Map<java.lang.String, java.lang.Object>)
2019-02-26 14:16:51.309 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/groups/update],methods=[POST]}" onto public void com.gd.controller.group.GroupController.update(java.util.Map<java.lang.String, java.lang.Object>)
2019-02-26 14:16:51.309 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/groups/{id}],methods=[DELETE]}" onto public java.lang.String com.gd.controller.group.GroupController.delete(int)
2019-02-26 14:16:51.309 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/groups],methods=[GET]}" onto public java.lang.String com.gd.controller.group.GroupController.list()
2019-02-26 14:16:51.309 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/groups/groups_export],methods=[GET]}" onto public void com.gd.controller.group.GroupController.codecexport(javax.servlet.http.HttpServletResponse)
2019-02-26 14:16:51.309 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/groups/delete_change],methods=[POST]}" onto public void com.gd.controller.group.GroupController.delete_change(java.util.List<java.lang.Integer>)
2019-02-26 14:16:51.309 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/groups/groupid],methods=[GET]}" onto public java.lang.String com.gd.controller.group.GroupController.getgroupid()
2019-02-26 14:16:51.309 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/groups/typeid2],methods=[GET]}" onto public java.lang.String com.gd.controller.group.GroupController.gettypeid2()
2019-02-26 14:16:51.309 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/groups/typeid13],methods=[GET]}" onto public java.lang.String com.gd.controller.group.GroupController.gettypeid()
2019-02-26 14:16:51.309 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/groups/codec_import],methods=[POST]}" onto public java.lang.String com.gd.controller.group.GroupController.codeUpload(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2019-02-26 14:16:51.309 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/groups/downloadFile]}" onto public void com.gd.controller.group.GroupController.downloadMcode(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws java.io.UnsupportedEncodingException
2019-02-26 14:16:51.310 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/login],methods=[GET]}" onto public java.lang.Object com.gd.controller.IndexController.index(com.gd.jwt.JwtUser)
2019-02-26 14:16:51.311 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/org],methods=[POST]}" onto public java.lang.String com.gd.controller.org.OrgController.add(java.util.Map<java.lang.String, java.lang.String>)
2019-02-26 14:16:51.311 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/org/{id}],methods=[DELETE]}" onto public java.lang.String com.gd.controller.org.OrgController.delete(java.lang.String)
2019-02-26 14:16:51.311 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/org/{id}/userInfoApp],methods=[GET]}" onto public java.lang.String com.gd.controller.org.OrgController.queryUserInfoApp(java.lang.String)
2019-02-26 14:16:51.311 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/org/{id}],methods=[GET]}" onto public java.lang.String com.gd.controller.org.OrgController.queryForObject(java.lang.String)
2019-02-26 14:16:51.311 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/org],methods=[PUT]}" onto public java.lang.String com.gd.controller.org.OrgController.updateOrg(java.util.Map<java.lang.String, java.lang.Object>)
2019-02-26 14:16:51.311 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/org],methods=[GET]}" onto public java.lang.String com.gd.controller.org.OrgController.queryForList()
2019-02-26 14:16:51.311 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/org/getGroupRightOne],methods=[POST]}" onto public java.lang.String com.gd.controller.org.OrgController.getGroupOne(java.lang.String)
2019-02-26 14:16:51.311 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/org/upload],methods=[POST]}" onto public java.lang.String com.gd.controller.org.OrgController.ngUpload(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2019-02-26 14:16:51.312 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/org/exportGroups/{id}],methods=[GET]}" onto public void com.gd.controller.org.OrgController.exportGroups(java.lang.String,javax.servlet.http.HttpServletResponse,javax.servlet.http.HttpSession)
2019-02-26 14:16:51.312 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/orgtree/{id}],methods=[GET]}" onto public java.lang.String com.gd.controller.orgtree.OrgTreeController.getTree(java.lang.String)
2019-02-26 14:16:51.313 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/orgtree/group],methods=[GET]}" onto public java.lang.String com.gd.controller.orgtree.OrgTreeController.getGroup()
2019-02-26 14:16:51.313 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/orgtree/cameraLoaction],methods=[GET]}" onto public java.lang.String com.gd.controller.orgtree.OrgTreeController.getCameraLoaction()
2019-02-26 14:16:51.313 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/orgtree/treeNodes],methods=[POST]}" onto public java.lang.String com.gd.controller.orgtree.OrgTreeController.getTreeNodes(java.lang.String)
2019-02-26 14:16:51.313 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/orgtree/showUserInfo/{id}],methods=[POST]}" onto public java.lang.String com.gd.controller.orgtree.OrgTreeController.getUserInfoList(java.lang.String)
2019-02-26 14:16:51.313 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/orgtree/{id}],methods=[POST]}" onto public java.lang.String com.gd.controller.orgtree.OrgTreeController.getGroupTree(java.lang.String)
2019-02-26 14:16:51.313 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/orgtree/locationNow],methods=[POST]}" onto public java.lang.String com.gd.controller.orgtree.OrgTreeController.getlocationNow(java.lang.Integer)
2019-02-26 14:16:51.313 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/orgtree/getCtree/{id}],methods=[POST]}" onto public java.lang.String com.gd.controller.orgtree.OrgTreeController.get1zTree(java.lang.String)
2019-02-26 14:16:51.314 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/query/queryAll],methods=[GET]}" onto public java.lang.String com.gd.controller.query.QueryController.getAll()
2019-02-26 14:16:51.315 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/query/ResultCamera],methods=[POST]}" onto public java.lang.String com.gd.controller.query.QueryController.ResultCamera(java.util.Map<java.lang.String, java.lang.String>)
2019-02-26 14:16:51.315 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/query/get],methods=[GET]}" onto public java.lang.String com.gd.controller.query.QueryController.getList1()
2019-02-26 14:16:51.315 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/query/get1],methods=[POST]}" onto public java.lang.String com.gd.controller.query.QueryController.getList1(java.lang.String)
2019-02-26 14:16:51.315 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/query/Result1],methods=[POST]}" onto public java.lang.String com.gd.controller.query.QueryController.getResult1(java.util.Map<java.lang.String, java.lang.Object>,javax.servlet.http.HttpServletRequest)
2019-02-26 14:16:51.315 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/query],methods=[GET]}" onto public java.lang.String com.gd.controller.query.QueryController.getList()
2019-02-26 14:16:51.315 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/query/url],methods=[GET]}" onto public java.lang.String com.gd.controller.query.QueryController.getUrl()
2019-02-26 14:16:51.315 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/query/videoCamera],methods=[POST]}" onto public java.lang.String com.gd.controller.query.QueryController.getList2(java.lang.String)
2019-02-26 14:16:51.315 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/query/camera],methods=[GET]}" onto public java.lang.String com.gd.controller.query.QueryController.getCameraName()
2019-02-26 14:16:51.315 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/query/updateDectImg],methods=[POST]}" onto public java.lang.String com.gd.controller.query.QueryController.updateDectImg(java.util.Map<java.lang.String, java.lang.Object>)
2019-02-26 14:16:51.316 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/query/Result2],methods=[POST]}" onto public java.lang.String com.gd.controller.query.QueryController.getResult2(java.util.Map<java.lang.String, java.lang.Object>,javax.servlet.http.HttpServletRequest)
2019-02-26 14:16:51.316 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/query/recordResult],methods=[POST]}" onto public java.lang.String com.gd.controller.query.QueryController.getRecordResult(java.lang.String)
2019-02-26 14:16:51.316 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/query/Result3],methods=[POST]}" onto public java.lang.String com.gd.controller.query.QueryController.getResult3(java.util.Map<java.lang.String, java.lang.Object>,javax.servlet.http.HttpServletRequest)
2019-02-26 14:16:51.316 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/queryExport/attend_export],methods=[POST]}" onto public void com.gd.controller.query.QueryExportController.codecexport2(java.util.Map<java.lang.String, java.lang.String>,javax.servlet.http.HttpServletResponse,javax.servlet.http.HttpSession)
2019-02-26 14:16:51.316 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/queryExport/queryAll_export],methods=[GET]}" onto public void com.gd.controller.query.QueryExportController.codecexport1(javax.servlet.http.HttpServletResponse,javax.servlet.http.HttpSession)
2019-02-26 14:16:51.317 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/resource],methods=[GET]}" onto public java.lang.String com.gd.controller.resource.ResourceController.queryForList()
2019-02-26 14:16:51.317 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/resource],methods=[POST]}" onto public void com.gd.controller.resource.ResourceController.addForobject(java.util.Map<java.lang.String, java.lang.Object>)
2019-02-26 14:16:51.317 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/resource/menus],methods=[GET]}" onto public java.lang.String com.gd.controller.resource.ResourceController.getMenus(com.gd.jwt.JwtUser)
2019-02-26 14:16:51.317 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/role],methods=[POST]}" onto public java.lang.String com.gd.controller.role.RoleController.add(com.gd.domain.role.Role)
2019-02-26 14:16:51.318 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/role/{id}],methods=[DELETE]}" onto public java.lang.String com.gd.controller.role.RoleController.delete(java.lang.String)
